  -14.0000000      -10.0000000      -2.09999990    
  -12.0000000      -10.0000000      -2.29999995    
  -10.0000000      -10.0000000      -2.50000000    
  -8.00000000      -10.0000000      -2.59999990    
  -6.00000000      -10.0000000      -2.70000005    
  -4.00000000      -10.0000000      -2.79999995    
  -2.00000000      -10.0000000      -2.90000010    
   0.00000000      -10.0000000      -3.09999990    
   2.00000000      -10.0000000      -3.34999990    
   4.00000000      -10.0000000      -3.59999990    
   6.00000000      -10.0000000      -3.79999995    
   8.00000000      -10.0000000      -3.90000010    
   10.0000000      -10.0000000      -4.09999990    
  -22.0000000      -8.00000000      -1.54999995    
  -20.0000000      -8.00000000      -1.70000005    
  -18.0000000      -8.00000000      -1.89999998    
  -16.0000000      -8.00000000      -2.09999990    
  -14.0000000      -8.00000000      -2.20000005    
  -12.0000000      -8.00000000      -2.40000010    
  -10.0000000      -8.00000000      -2.59999990    
  -8.00000000      -8.00000000      -2.61999989    
  -6.00000000      -8.00000000      -2.65000010    
  -4.00000000      -8.00000000      -2.65000010    
  -2.00000000      -8.00000000      -2.70000005    
   0.00000000      -8.00000000      -2.90000010    
   2.00000000      -8.00000000      -3.00000000    
   4.00000000      -8.00000000      -3.20000005    
   6.00000000      -8.00000000      -3.40000010    
   8.00000000      -8.00000000      -3.45000005    
   10.0000000      -8.00000000      -3.50000000    
  -22.0000000      -6.00000000      -1.70000005    
  -20.0000000      -6.00000000      -1.85000002    
  -18.0000000      -6.00000000      -2.00000000    
  -16.0000000      -6.00000000      -2.15000010    
  -14.0000000      -6.00000000      -2.29999995    
  -12.0000000      -6.00000000      -2.50000000    
  -10.0000000      -6.00000000      -2.70000005    
  -8.00000000      -6.00000000      -2.66499996    
  -6.00000000      -6.00000000      -2.59999990    
  -4.00000000      -6.00000000      -2.65000010    
  -2.00000000      -6.00000000      -2.50000000    
   0.00000000      -6.00000000      -2.59999990    
   2.00000000      -6.00000000      -2.70000005    
   4.00000000      -6.00000000      -2.79999995    
   6.00000000      -6.00000000      -2.90000010    
   8.00000000      -6.00000000      -2.95000005    
   10.0000000      -6.00000000      -3.00000000    
  -22.0000000      -4.00000000      -1.85000002    
  -20.0000000      -4.00000000      -2.09999990    
  -18.0000000      -4.00000000      -2.29999995    
  -16.0000000      -4.00000000      -2.50000000    
  -14.0000000      -4.00000000      -2.65000010    
  -12.0000000      -4.00000000      -2.90000010    
  -10.0000000      -4.00000000      -3.09999990    
  -8.00000000      -4.00000000      -3.04999995    
  -6.00000000      -4.00000000      -3.00000000    
  -4.00000000      -4.00000000      -2.90000010    
  -2.00000000      -4.00000000      -2.75000000    
   0.00000000      -4.00000000      -2.79999995    
   2.00000000      -4.00000000      -2.75000000    
   4.00000000      -4.00000000      -2.72000003    
   6.00000000      -4.00000000      -2.70000005    
   8.00000000      -4.00000000      -2.68000007    
   10.0000000      -4.00000000      -2.65000010    
  -22.0000000      -2.00000000      -2.00000000    
  -20.0000000      -2.00000000      -2.29999995    
  -18.0000000      -2.00000000      -2.45000005    
  -16.0000000      -2.00000000      -2.70000005    
  -14.0000000      -2.00000000      -3.00000000    
  -12.0000000      -2.00000000      -3.20000005    
  -10.0000000      -2.00000000      -3.40000010    
  -8.00000000      -2.00000000      -3.40000010    
  -6.00000000      -2.00000000      -3.40000010    
  -4.00000000      -2.00000000      -3.20000005    
  -2.00000000      -2.00000000      -3.00000000    
   0.00000000      -2.00000000      -2.90000010    
   2.00000000      -2.00000000      -2.79999995    
   4.00000000      -2.00000000      -2.65000010    
   6.00000000      -2.00000000      -2.50000000    
   8.00000000      -2.00000000      -2.40000010    
   10.0000000      -2.00000000      -2.29999995    
  -22.0000000       0.00000000      -2.20000005    
  -20.0000000       0.00000000      -2.50000000    
  -18.0000000       0.00000000      -2.72000003    
  -16.0000000       0.00000000      -3.00000000    
  -14.0000000       0.00000000      -3.34999990    
  -12.0000000       0.00000000      -3.59999990    
  -10.0000000       0.00000000      -3.90000010    
  -8.00000000       0.00000000      -3.95000005    
  -6.00000000       0.00000000      -4.00000000    
  -4.00000000       0.00000000      -3.79999995    
  -2.00000000       0.00000000      -3.59999990    
   0.00000000       0.00000000      -3.20000005    
   2.00000000       0.00000000      -2.90000010    
   4.00000000       0.00000000      -2.67000008    
   6.00000000       0.00000000      -2.40000010    
   8.00000000       0.00000000      -2.20000005    
   10.0000000       0.00000000      -2.00000000    
  -22.0000000       2.00000000      -2.40000010    
  -20.0000000       2.00000000      -2.70000005    
  -18.0000000       2.00000000      -3.00000000    
  -16.0000000       2.00000000      -3.34999990    
  -14.0000000       2.00000000      -3.70000005    
  -12.0000000       2.00000000      -4.09999990    
  -10.0000000       2.00000000      -4.40000010    
  -8.00000000       2.00000000      -4.50000000    
  -6.00000000       2.00000000      -4.59999990    
  -4.00000000       2.00000000      -4.40000010    
  -2.00000000       2.00000000      -4.09999990    
   0.00000000       2.00000000      -3.59999990    
   2.00000000       2.00000000      -3.00000000    
   4.00000000       2.00000000      -2.70000005    
   6.00000000       2.00000000      -2.29999995    
   8.00000000       2.00000000      -2.00000000    
   10.0000000       2.00000000      -1.75000000    
  -22.0000000       4.00000000      -2.59999990    
  -20.0000000       4.00000000      -2.90000010    
  -18.0000000       4.00000000      -3.25000000    
  -16.0000000       4.00000000      -3.70000005    
  -14.0000000       4.00000000      -4.19999981    
  -12.0000000       4.00000000      -4.59999990    
  -10.0000000       4.00000000      -4.80000019    
  -8.00000000       4.00000000      -4.84999990    
  -6.00000000       4.00000000      -4.90000010    
  -4.00000000       4.00000000      -4.55000019    
  -2.00000000       4.00000000      -4.19999981    
   0.00000000       4.00000000      -3.65000010    
   2.00000000       4.00000000      -3.00000000    
   4.00000000       4.00000000      -2.59999990    
   6.00000000       4.00000000      -2.20000005    
   8.00000000       4.00000000      -1.89999998    
   10.0000000       4.00000000      -1.60000002    
  -22.0000000       6.00000000      -2.75000000    
  -20.0000000       6.00000000      -3.09999990    
  -18.0000000       6.00000000      -3.50000000    
  -16.0000000       6.00000000      -4.00000000    
  -14.0000000       6.00000000      -4.44999981    
  -12.0000000       6.00000000      -4.80000019    
  -10.0000000       6.00000000      -5.19999981    
  -8.00000000       6.00000000      -5.19999981    
  -6.00000000       6.00000000      -5.19999981    
  -4.00000000       6.00000000      -4.69999981    
  -2.00000000       6.00000000      -4.30000019    
   0.00000000       6.00000000      -3.70000005    
   2.00000000       6.00000000      -3.00000000    
   4.00000000       6.00000000      -2.59999990    
   6.00000000       6.00000000      -2.09999990    
   8.00000000       6.00000000      -1.75000000    
   10.0000000       6.00000000      -1.39999998    
  -22.0000000       8.00000000      -2.79999995    
  -20.0000000       8.00000000      -3.20000005    
  -18.0000000       8.00000000      -3.59999990    
  -16.0000000       8.00000000      -4.09999990    
  -14.0000000       8.00000000      -4.59999990    
  -12.0000000       8.00000000      -4.94999981    
  -10.0000000       8.00000000      -5.25000000    
  -8.00000000       8.00000000      -5.09999990    
  -6.00000000       8.00000000      -4.94999981    
  -4.00000000       8.00000000      -4.50000000    
  -2.00000000       8.00000000      -3.95000005    
   0.00000000       8.00000000      -2.90000010    
   2.00000000       8.00000000      -2.79999995    
   4.00000000       8.00000000      -2.40000010    
   6.00000000       8.00000000      -1.95000005    
   8.00000000       8.00000000      -1.60000002    
   10.0000000       8.00000000      -1.35000002    
  -22.0000000       10.0000000      -2.84999990    
  -20.0000000       10.0000000      -3.25000000    
  -18.0000000       10.0000000      -3.70000005    
  -16.0000000       10.0000000      -4.25000000    
  -14.0000000       10.0000000      -4.80000019    
  -12.0000000       10.0000000      -5.09999990    
  -10.0000000       10.0000000      -5.30000019    
  -8.00000000       10.0000000      -5.00000000    
  -6.00000000       10.0000000      -4.69999981    
  -4.00000000       10.0000000      -4.15000010    
  -2.00000000       10.0000000      -3.59999990    
   0.00000000       10.0000000      -3.09999990    
   2.00000000       10.0000000      -2.59999990    
   4.00000000       10.0000000      -2.20000005    
   6.00000000       10.0000000      -1.79999995    
   8.00000000       10.0000000      -1.54999995    
   10.0000000       10.0000000      -1.29999995    
  -22.0000000       12.0000000      -2.82999992    
  -20.0000000       12.0000000      -3.23000002    
  -18.0000000       12.0000000      -3.65000010    
  -16.0000000       12.0000000      -4.09999990    
  -14.0000000       12.0000000      -4.55000019    
  -12.0000000       12.0000000      -4.80000019    
  -10.0000000       12.0000000      -5.00000000    
  -8.00000000       12.0000000      -4.69999981    
  -6.00000000       12.0000000      -4.34999990    
  -4.00000000       12.0000000      -3.79999995    
  -2.00000000       12.0000000      -3.29999995    
   0.00000000       12.0000000      -2.79999995    
   2.00000000       12.0000000      -2.40000010    
   4.00000000       12.0000000      -2.00000000    
   6.00000000       12.0000000      -1.70000005    
   8.00000000       12.0000000      -1.45000005    
   10.0000000       12.0000000      -1.20000005    
  -22.0000000       14.0000000      -2.79999995    
  -20.0000000       14.0000000      -3.20000005    
  -18.0000000       14.0000000      -3.59999990    
  -16.0000000       14.0000000      -3.95000005    
  -14.0000000       14.0000000      -4.30000019    
  -12.0000000       14.0000000      -4.50000000    
  -10.0000000       14.0000000      -4.69999981    
  -8.00000000       14.0000000      -4.34999990    
  -6.00000000       14.0000000      -4.00000000    
  -4.00000000       14.0000000      -3.40000010    
  -2.00000000       14.0000000      -2.84999990    
   0.00000000       14.0000000      -2.50000000    
   2.00000000       14.0000000      -2.20000005    
   4.00000000       14.0000000      -1.89999998    
   6.00000000       14.0000000      -1.60000002    
   8.00000000       14.0000000      -1.35000002    
   10.0000000       14.0000000      -1.10000002    
  -22.0000000       16.0000000      -2.59999990    
  -20.0000000       16.0000000      -3.00000000    
  -18.0000000       16.0000000      -3.40000010    
  -16.0000000       16.0000000      -3.79999995    
  -14.0000000       16.0000000      -4.15000010    
  -12.0000000       16.0000000      -4.30000019    
  -10.0000000       16.0000000      -4.40000010    
  -8.00000000       16.0000000      -4.00000000    
  -6.00000000       16.0000000      -3.54999995    
  -4.00000000       16.0000000      -3.09999990    
  -2.00000000       16.0000000      -2.59999990    
   0.00000000       16.0000000      -2.29999995    
   2.00000000       16.0000000      -1.95000005    
   4.00000000       16.0000000      -1.70000005    
   6.00000000       16.0000000      -1.39999998    
   8.00000000       16.0000000      -1.14999998    
   10.0000000       16.0000000     -0.899999976    
  -22.0000000       18.0000000      -2.45000005    
  -20.0000000       18.0000000      -2.79999995    
  -18.0000000       18.0000000      -3.20000005    
  -16.0000000       18.0000000      -3.59999990    
  -14.0000000       18.0000000      -4.00000000    
  -12.0000000       18.0000000      -4.05000019    
  -10.0000000       18.0000000      -4.09999990    
  -8.00000000       18.0000000      -3.59999990    
  -6.00000000       18.0000000      -3.09999990    
  -4.00000000       18.0000000      -2.75000000    
  -2.00000000       18.0000000      -2.40000010    
   0.00000000       18.0000000      -2.04999995    
   2.00000000       18.0000000      -1.70000005    
   4.00000000       18.0000000      -1.45000005    
   6.00000000       18.0000000      -1.20000005    
   8.00000000       18.0000000     -0.949999988    
   10.0000000       18.0000000     -0.699999988    
